"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","13 Jun 2022","15877.55","15886.15","15684.00","15774.40"
"NIFTY 50","10 Jun 2022","16283.95","16324.70","16172.60","16201.80"
"NIFTY 50","09 Jun 2022","16263.85","16492.80","16243.85","16478.10"
"NIFTY 50","08 Jun 2022","16474.95","16514.30","16293.35","16356.25"
"NIFTY 50","07 Jun 2022","16469.60","16487.25","16347.10","16416.35"
"NIFTY 50","06 Jun 2022","16530.70","16610.95","16444.55","16569.55"
"NIFTY 50","03 Jun 2022","16761.65","16793.85","16567.90","16584.30"
"NIFTY 50","02 Jun 2022","16481.65","16646.40","16443.05","16628.00"
"NIFTY 50","01 Jun 2022","16594.40","16649.20","16438.85","16522.75"
"NIFTY 50","31 May 2022","16578.45","16690.75","16521.90","16584.55"
"NIFTY 50","30 May 2022","16527.90","16695.50","16506.15","16661.40"
"NIFTY 50","27 May 2022","16296.60","16370.60","16221.95","16352.45"
"NIFTY 50","26 May 2022","16105.00","16204.45","15903.70","16170.15"
"NIFTY 50","25 May 2022","16196.35","16223.35","16006.95","16025.80"
"NIFTY 50","24 May 2022","16225.55","16262.80","16078.60","16125.15"
"NIFTY 50","23 May 2022","16290.95","16414.70","16185.75","16214.70"
"NIFTY 50","20 May 2022","16043.80","16283.05","16003.85","16266.15"
"NIFTY 50","19 May 2022","15917.40","15984.75","15775.20","15809.40"
"NIFTY 50","18 May 2022","16318.15","16399.80","16211.20","16240.30"
"NIFTY 50","17 May 2022","15912.60","16284.25","15900.80","16259.30"
"NIFTY 50","16 May 2022","15845.10","15977.95","15739.65","15842.30"
"NIFTY 50","13 May 2022","15977.00","16083.60","15740.85","15782.15"
"NIFTY 50","12 May 2022","16021.10","16041.95","15735.75","15808.00"
"NIFTY 50","11 May 2022","16270.05","16318.75","15992.60","16167.10"
"NIFTY 50","10 May 2022","16248.90","16404.55","16197.30","16240.05"
"NIFTY 50","09 May 2022","16227.70","16403.70","16142.10","16301.85"
"NIFTY 50","06 May 2022","16415.55","16484.20","16340.90","16411.25"
"NIFTY 50","05 May 2022","16854.75","16945.70","16651.85","16682.65"
"NIFTY 50","04 May 2022","17096.60","17132.85","16623.95","16677.60"
"NIFTY 50","02 May 2022","16924.45","17092.25","16917.25","17069.10"
"NIFTY 50","29 Apr 2022","17329.25","17377.65","17053.25","17102.55"
"NIFTY 50","28 Apr 2022","17189.50","17322.50","17071.05","17245.05"
"NIFTY 50","27 Apr 2022","17073.35","17110.70","16958.45","17038.40"
"NIFTY 50","26 Apr 2022","17121.30","17223.85","17064.45","17200.80"
"NIFTY 50","25 Apr 2022","17009.05","17054.30","16888.70","16953.95"
"NIFTY 50","22 Apr 2022","17242.75","17315.30","17149.20","17171.95"
"NIFTY 50","21 Apr 2022","17234.60","17414.70","17215.50","17392.60"
"NIFTY 50","20 Apr 2022","17045.25","17186.90","16978.95","17136.55"
"NIFTY 50","19 Apr 2022","17258.95","17275.65","16824.70","16958.65"
"NIFTY 50","18 Apr 2022","17183.45","17237.75","17067.85","17173.65"
"NIFTY 50","13 Apr 2022","17599.90","17663.65","17457.40","17475.65"
"NIFTY 50","12 Apr 2022","17584.85","17595.30","17442.35","17530.30"
"NIFTY 50","11 Apr 2022","17740.90","17779.05","17650.95","17674.95"
"NIFTY 50","08 Apr 2022","17698.15","17842.75","17600.55","17784.35"
"NIFTY 50","07 Apr 2022","17723.30","17787.50","17623.70","17639.55"
"NIFTY 50","06 Apr 2022","17842.75","17901.00","17779.85","17807.65"
"NIFTY 50","05 Apr 2022","18080.60","18095.45","17921.55","17957.40"
"NIFTY 50","04 Apr 2022","17809.10","18114.65","17791.40","18053.40"
"NIFTY 50","01 Apr 2022","17436.90","17703.70","17422.70","17670.45"
"NIFTY 50","31 Mar 2022","17519.20","17559.80","17435.20","17464.75"
"NIFTY 50","30 Mar 2022","17468.15","17522.50","17387.20","17498.25"
"NIFTY 50","29 Mar 2022","17297.20","17343.65","17235.70","17325.30"
"NIFTY 50","28 Mar 2022","17181.85","17235.10","17003.90","17222.00"
"NIFTY 50","25 Mar 2022","17289.00","17294.90","17076.55","17153.00"
"NIFTY 50","24 Mar 2022","17094.95","17291.75","17091.15","17222.75"
"NIFTY 50","23 Mar 2022","17405.05","17442.40","17199.60","17245.65"
"NIFTY 50","22 Mar 2022","17120.40","17334.40","17006.30","17315.50"
"NIFTY 50","21 Mar 2022","17329.50","17353.35","17096.40","17117.60"
"NIFTY 50","17 Mar 2022","17202.90","17344.60","17175.75","17287.05"
"NIFTY 50","16 Mar 2022","16876.65","16987.90","16837.85","16975.35"
"NIFTY 50","15 Mar 2022","16900.65","16927.75","16555.00","16663.00"
"NIFTY 50","14 Mar 2022","16633.70","16887.95","16606.50","16871.30"
"NIFTY 50","11 Mar 2022","16528.80","16694.40","16470.90","16630.45"
"NIFTY 50","10 Mar 2022","16757.10","16757.30","16447.90","16594.90"
"NIFTY 50","09 Mar 2022","16078.00","16418.05","15990.00","16345.35"
"NIFTY 50","08 Mar 2022","15747.75","16028.75","15671.45","16013.45"
"NIFTY 50","07 Mar 2022","15867.95","15944.60","15711.45","15863.15"
"NIFTY 50","04 Mar 2022","16339.45","16456.00","16133.80","16245.35"
"NIFTY 50","03 Mar 2022","16723.20","16768.95","16442.95","16498.05"
"NIFTY 50","02 Mar 2022","16593.10","16678.50","16478.65","16605.95"
"NIFTY 50","28 Feb 2022","16481.60","16815.90","16356.30","16793.90"
"NIFTY 50","25 Feb 2022","16515.65","16748.80","16478.30","16658.40"
"NIFTY 50","24 Feb 2022","16548.90","16705.25","16203.25","16247.95"
"NIFTY 50","23 Feb 2022","17194.50","17220.70","17027.85","17063.25"
"NIFTY 50","22 Feb 2022","16847.95","17148.55","16843.80","17092.20"
"NIFTY 50","21 Feb 2022","17192.25","17351.05","17070.70","17206.65"
"NIFTY 50","18 Feb 2022","17236.05","17380.80","17219.20","17276.30"
"NIFTY 50","17 Feb 2022","17396.55","17442.90","17235.85","17304.60"
"NIFTY 50","16 Feb 2022","17408.45","17490.60","17257.70","17322.20"
"NIFTY 50","15 Feb 2022","16933.25","17375.00","16839.25","17352.45"
"NIFTY 50","14 Feb 2022","17076.15","17099.50","16809.65","16842.80"
"NIFTY 50","11 Feb 2022","17451.00","17454.75","17303.00","17374.75"
"NIFTY 50","10 Feb 2022","17554.10","17639.45","17427.15","17605.85"
"NIFTY 50","09 Feb 2022","17370.10","17477.15","17339.00","17463.80"
"NIFTY 50","08 Feb 2022","17279.85","17306.45","17043.65","17266.75"
"NIFTY 50","07 Feb 2022","17456.30","17536.75","17119.40","17213.60"
"NIFTY 50","04 Feb 2022","17590.20","17617.80","17462.55","17516.30"
"NIFTY 50","03 Feb 2022","17767.75","17781.15","17511.15","17560.20"
"NIFTY 50","02 Feb 2022","17706.20","17794.60","17674.80","17780.00"
"NIFTY 50","01 Feb 2022","17529.45","17622.40","17244.55","17576.85"
"NIFTY 50","31 Jan 2022","17301.05","17410.00","17264.15","17339.85"
"NIFTY 50","28 Jan 2022","17208.30","17373.50","17077.10","17101.95"
"NIFTY 50","27 Jan 2022","17062.00","17182.50","16866.75","17110.15"
"NIFTY 50","25 Jan 2022","17001.55","17309.15","16836.80","17277.95"
"NIFTY 50","24 Jan 2022","17575.15","17599.40","16997.85","17149.10"
"NIFTY 50","21 Jan 2022","17613.70","17707.60","17485.85","17617.15"
"NIFTY 50","20 Jan 2022","17921.00","17943.70","17648.45","17757.00"
"NIFTY 50","19 Jan 2022","18129.20","18129.20","17884.90","17938.40"
"NIFTY 50","18 Jan 2022","18337.20","18350.95","18085.90","18113.05"
"NIFTY 50","17 Jan 2022","18235.65","18321.55","18228.75","18308.10"
"NIFTY 50","14 Jan 2022","18185.00","18286.95","18119.65","18255.75"
"NIFTY 50","13 Jan 2022","18257.00","18272.25","18163.80","18257.80"
"NIFTY 50","12 Jan 2022","18170.40","18227.95","18128.80","18212.35"
"NIFTY 50","11 Jan 2022","17997.75","18081.25","17964.40","18055.75"
"NIFTY 50","10 Jan 2022","17913.30","18017.45","17879.15","18003.30"
"NIFTY 50","07 Jan 2022","17797.60","17905.00","17704.55","17812.70"
"NIFTY 50","06 Jan 2022","17768.50","17797.95","17655.55","17745.90"
"NIFTY 50","05 Jan 2022","17820.10","17944.70","17748.85","17925.25"
"NIFTY 50","04 Jan 2022","17681.40","17827.60","17593.55","17805.25"
"NIFTY 50","03 Jan 2022","17387.15","17646.65","17383.30","17625.70"
"NIFTY 50","31 Dec 2021","17244.50","17400.80","17238.50","17354.05"
"NIFTY 50","30 Dec 2021","17201.45","17264.05","17146.35","17203.95"
"NIFTY 50","29 Dec 2021","17220.10","17285.95","17176.65","17213.60"
"NIFTY 50","28 Dec 2021","17177.60","17250.25","17161.15","17233.25"
"NIFTY 50","27 Dec 2021","16937.75","17112.05","16833.20","17086.25"
"NIFTY 50","24 Dec 2021","17149.50","17155.60","16909.60","17003.75"
"NIFTY 50","23 Dec 2021","17066.80","17118.65","17015.55","17072.60"
"NIFTY 50","22 Dec 2021","16865.55","16971.00","16819.50","16955.45"
"NIFTY 50","21 Dec 2021","16773.15","16936.40","16688.25","16770.85"
"NIFTY 50","20 Dec 2021","16824.25","16840.10","16410.20","16614.20"
"NIFTY 50","17 Dec 2021","17276.00","17298.15","16966.45","16985.20"
"NIFTY 50","16 Dec 2021","17373.00","17379.35","17184.95","17248.40"
"NIFTY 50","15 Dec 2021","17323.65","17351.20","17192.20","17221.40"
"NIFTY 50","14 Dec 2021","17283.20","17376.20","17225.80","17324.90"
"NIFTY 50","13 Dec 2021","17619.10","17639.50","17355.95","17368.25"
"NIFTY 50","10 Dec 2021","17476.05","17534.35","17405.25","17511.30"
"NIFTY 50","09 Dec 2021","17524.40","17543.25","17379.60","17516.85"
"NIFTY 50","08 Dec 2021","17315.25","17484.60","17308.95","17469.75"
"NIFTY 50","07 Dec 2021","17044.10","17251.65","16987.75","17176.70"
"NIFTY 50","06 Dec 2021","17209.05","17216.75","16891.70","16912.25"
"NIFTY 50","03 Dec 2021","17424.90","17489.80","17180.80","17196.70"
"NIFTY 50","02 Dec 2021","17183.20","17420.35","17149.30","17401.65"
"NIFTY 50","01 Dec 2021","17104.40","17213.05","17064.25","17166.90"
"NIFTY 50","30 Nov 2021","17051.15","17324.65","16931.40","16983.20"
"NIFTY 50","29 Nov 2021","17055.80","17160.70","16782.40","17053.95"
"NIFTY 50","26 Nov 2021","17338.75","17355.40","16985.70","17026.45"
"NIFTY 50","25 Nov 2021","17417.30","17564.35","17351.70","17536.25"
"NIFTY 50","24 Nov 2021","17550.05","17600.60","17354.00","17415.05"
"NIFTY 50","23 Nov 2021","17281.75","17553.70","17216.10","17503.35"
"NIFTY 50","22 Nov 2021","17796.25","17805.25","17280.45","17416.55"
"NIFTY 50","18 Nov 2021","17890.55","17945.60","17688.50","17764.80"
"NIFTY 50","17 Nov 2021","17939.35","18022.65","17879.25","17898.65"
"NIFTY 50","16 Nov 2021","18127.05","18132.65","17958.80","17999.20"
"NIFTY 50","15 Nov 2021","18140.95","18210.15","18071.30","18109.45"
"NIFTY 50","12 Nov 2021","17977.60","18123.00","17905.90","18102.75"
"NIFTY 50","11 Nov 2021","17967.45","17971.35","17798.20","17873.60"
"NIFTY 50","10 Nov 2021","17973.45","18061.25","17915.00","18017.20"
"NIFTY 50","09 Nov 2021","18084.35","18112.60","17983.05","18044.25"
"NIFTY 50","08 Nov 2021","18040.20","18087.80","17836.10","18068.55"
"NIFTY 50","04 Nov 2021","17935.05","17947.55","17900.60","17916.80"
"NIFTY 50","03 Nov 2021","17947.95","17988.75","17757.95","17829.20"
"NIFTY 50","02 Nov 2021","17970.90","18012.25","17847.60","17888.95"
"NIFTY 50","01 Nov 2021","17783.15","17954.10","17697.10","17929.65"
"NIFTY 50","29 Oct 2021","17833.05","17915.85","17613.10","17671.65"
"NIFTY 50","28 Oct 2021","18187.65","18190.70","17799.45","17857.25"
"NIFTY 50","27 Oct 2021","18295.85","18342.05","18167.90","18210.95"
"NIFTY 50","26 Oct 2021","18154.50","18310.45","18099.30","18268.40"
"NIFTY 50","25 Oct 2021","18229.50","18241.40","17968.50","18125.40"
"NIFTY 50","22 Oct 2021","18230.70","18314.25","18034.35","18114.90"
"NIFTY 50","21 Oct 2021","18382.70","18384.20","18048.00","18178.10"
"NIFTY 50","20 Oct 2021","18439.90","18458.30","18209.35","18266.60"
"NIFTY 50","19 Oct 2021","18602.35","18604.45","18377.70","18418.75"
"NIFTY 50","18 Oct 2021","18500.10","18543.15","18445.30","18477.05"
"NIFTY 50","14 Oct 2021","18272.85","18350.75","18248.70","18338.55"
"NIFTY 50","13 Oct 2021","18097.85","18197.80","18050.75","18161.75"
"NIFTY 50","12 Oct 2021","17915.80","18008.65","17864.95","17991.95"
"NIFTY 50","11 Oct 2021","17867.55","18041.95","17839.10","17945.95"
"NIFTY 50","08 Oct 2021","17886.85","17941.85","17840.35","17895.20"
"NIFTY 50","07 Oct 2021","17810.55","17857.55","17763.80","17790.35"
"NIFTY 50","06 Oct 2021","17861.50","17884.60","17613.15","17646.00"
"NIFTY 50","05 Oct 2021","17661.35","17833.45","17640.90","17822.30"
"NIFTY 50","04 Oct 2021","17615.55","17750.90","17581.35","17691.25"
"NIFTY 50","01 Oct 2021","17531.90","17557.15","17452.90","17532.05"
"NIFTY 50","30 Sep 2021","17718.90","17742.15","17585.35","17618.15"
"NIFTY 50","29 Sep 2021","17657.95","17781.75","17608.15","17711.30"
"NIFTY 50","28 Sep 2021","17906.45","17912.85","17576.10","17748.60"
"NIFTY 50","27 Sep 2021","17932.20","17943.50","17802.90","17855.10"
"NIFTY 50","24 Sep 2021","17897.45","17947.65","17819.40","17853.20"
"NIFTY 50","23 Sep 2021","17670.85","17843.90","17646.55","17822.95"
"NIFTY 50","22 Sep 2021","17580.90","17610.45","17524.00","17546.65"
"NIFTY 50","21 Sep 2021","17450.50","17578.35","17326.10","17562.00"
"NIFTY 50","20 Sep 2021","17443.85","17622.75","17361.80","17396.90"
"NIFTY 50","17 Sep 2021","17709.65","17792.95","17537.65","17585.15"
"NIFTY 50","16 Sep 2021","17539.20","17644.60","17510.45","17629.50"
"NIFTY 50","15 Sep 2021","17387.65","17532.70","17386.90","17519.45"
"NIFTY 50","14 Sep 2021","17420.35","17438.55","17367.05","17380.00"
"NIFTY 50","13 Sep 2021","17363.55","17378.35","17269.15","17355.30"
"NIFTY 50","09 Sep 2021","17312.85","17379.65","17302.70","17369.25"
"NIFTY 50","08 Sep 2021","17375.75","17383.40","17254.20","17353.50"
"NIFTY 50","07 Sep 2021","17401.55","17436.50","17287.00","17362.10"
"NIFTY 50","06 Sep 2021","17399.35","17429.55","17345.55","17377.80"
"NIFTY 50","03 Sep 2021","17262.45","17340.10","17212.20","17323.60"
"NIFTY 50","02 Sep 2021","17095.40","17245.50","17059.70","17234.15"
"NIFTY 50","01 Sep 2021","17185.60","17225.75","17055.05","17076.25"
"NIFTY 50","31 Aug 2021","16947.50","17153.50","16915.85","17132.20"
"NIFTY 50","30 Aug 2021","16775.85","16951.50","16764.85","16931.05"
"NIFTY 50","27 Aug 2021","16642.55","16722.05","16565.60","16705.20"
"NIFTY 50","26 Aug 2021","16627.95","16683.70","16603.40","16636.90"
"NIFTY 50","25 Aug 2021","16654.00","16712.45","16617.50","16634.65"
"NIFTY 50","24 Aug 2021","16561.40","16647.10","16495.30","16624.60"
"NIFTY 50","23 Aug 2021","16592.25","16592.50","16395.70","16496.45"
"NIFTY 50","20 Aug 2021","16382.50","16509.55","16376.05","16450.50"
"NIFTY 50","18 Aug 2021","16691.95","16701.85","16535.85","16568.85"
"NIFTY 50","17 Aug 2021","16545.25","16628.55","16495.40","16614.60"
"NIFTY 50","16 Aug 2021","16518.40","16589.40","16480.75","16563.05"
"NIFTY 50","13 Aug 2021","16385.70","16543.60","16376.30","16529.10"
"NIFTY 50","12 Aug 2021","16303.65","16375.50","16286.90","16364.40"
"NIFTY 50","11 Aug 2021","16327.30","16338.75","16162.55","16282.25"
"NIFTY 50","10 Aug 2021","16274.80","16359.25","16202.25","16280.10"
"NIFTY 50","09 Aug 2021","16281.35","16320.75","16179.05","16258.25"
"NIFTY 50","06 Aug 2021","16304.40","16336.75","16223.30","16238.20"
"NIFTY 50","05 Aug 2021","16288.95","16349.45","16210.30","16294.60"
"NIFTY 50","04 Aug 2021","16195.25","16290.20","16176.15","16258.80"
"NIFTY 50","03 Aug 2021","15951.55","16146.90","15914.35","16130.75"
"NIFTY 50","02 Aug 2021","15874.90","15892.90","15834.65","15885.15"
"NIFTY 50","30 Jul 2021","15800.60","15862.80","15744.85","15763.05"
"NIFTY 50","29 Jul 2021","15762.70","15817.35","15737.80","15778.45"
"NIFTY 50","28 Jul 2021","15761.55","15767.50","15513.45","15709.40"
"NIFTY 50","27 Jul 2021","15860.50","15881.55","15701.00","15746.45"
"NIFTY 50","26 Jul 2021","15849.30","15893.35","15797.00","15824.45"
"NIFTY 50","23 Jul 2021","15856.80","15899.80","15768.40","15856.05"
"NIFTY 50","22 Jul 2021","15736.60","15834.80","15726.40","15824.05"
"NIFTY 50","20 Jul 2021","15703.95","15728.45","15578.55","15632.10"
"NIFTY 50","19 Jul 2021","15754.50","15836.90","15707.50","15752.40"
"NIFTY 50","16 Jul 2021","15958.35","15962.25","15882.60","15923.40"
"NIFTY 50","15 Jul 2021","15872.15","15952.35","15855.00","15924.20"
"NIFTY 50","14 Jul 2021","15808.70","15877.35","15764.20","15853.95"
"NIFTY 50","13 Jul 2021","15794.00","15820.80","15744.60","15812.35"
"NIFTY 50","12 Jul 2021","15766.80","15789.20","15644.75","15692.60"
"NIFTY 50","09 Jul 2021","15688.25","15730.85","15632.75","15689.80"
"NIFTY 50","08 Jul 2021","15855.40","15885.75","15682.90","15727.90"
"NIFTY 50","07 Jul 2021","15819.60","15893.55","15779.70","15879.65"
"NIFTY 50","06 Jul 2021","15813.75","15914.20","15801.00","15818.25"
"NIFTY 50","05 Jul 2021","15793.40","15845.95","15762.05","15834.35"
"NIFTY 50","02 Jul 2021","15705.85","15738.35","15635.95","15722.20"
"NIFTY 50","01 Jul 2021","15755.05","15755.55","15667.05","15680.00"
"NIFTY 50","30 Jun 2021","15776.90","15839.10","15708.75","15721.50"
"NIFTY 50","29 Jun 2021","15807.50","15835.90","15724.05","15748.45"
"NIFTY 50","28 Jun 2021","15915.35","15915.65","15792.15","15814.70"
"NIFTY 50","25 Jun 2021","15839.35","15870.80","15772.30","15860.35"
"NIFTY 50","24 Jun 2021","15737.30","15821.40","15702.70","15790.45"
"NIFTY 50","23 Jun 2021","15862.80","15862.95","15673.95","15686.95"
"NIFTY 50","22 Jun 2021","15840.50","15895.75","15752.10","15772.75"
"NIFTY 50","21 Jun 2021","15525.85","15765.15","15505.65","15746.50"
"NIFTY 50","18 Jun 2021","15756.50","15761.50","15450.90","15683.35"
"NIFTY 50","17 Jun 2021","15648.30","15769.35","15616.75","15691.40"
"NIFTY 50","16 Jun 2021","15847.50","15880.85","15742.60","15767.55"
"NIFTY 50","15 Jun 2021","15866.95","15901.60","15842.40","15869.25"
"NIFTY 50","14 Jun 2021","15791.40","15823.05","15606.50","15811.85"
"NIFTY 50","11 Jun 2021","15796.45","15835.55","15749.80","15799.35"
"NIFTY 50","10 Jun 2021","15692.10","15751.25","15648.50","15737.75"
"NIFTY 50","09 Jun 2021","15766.30","15800.45","15566.90","15635.35"
"NIFTY 50","08 Jun 2021","15773.90","15778.80","15680.00","15740.10"
"NIFTY 50","07 Jun 2021","15725.10","15773.45","15678.10","15751.65"
"NIFTY 50","04 Jun 2021","15712.50","15733.60","15622.35","15670.25"
"NIFTY 50","03 Jun 2021","15655.55","15705.10","15611.00","15690.35"
"NIFTY 50","02 Jun 2021","15520.35","15597.45","15459.85","15576.20"
"NIFTY 50","01 Jun 2021","15629.65","15660.75","15528.30","15574.85"
"NIFTY 50","31 May 2021","15437.75","15606.35","15374.00","15582.80"
"NIFTY 50","28 May 2021","15421.20","15469.65","15394.75","15435.65"
"NIFTY 50","27 May 2021","15323.95","15384.55","15272.50","15337.85"
"NIFTY 50","26 May 2021","15257.05","15319.90","15194.95","15301.45"
"NIFTY 50","25 May 2021","15291.75","15293.85","15163.40","15208.45"
"NIFTY 50","24 May 2021","15211.35","15256.25","15145.45","15197.70"
"NIFTY 50","21 May 2021","14987.80","15190.00","14985.85","15175.30"
"NIFTY 50","20 May 2021","15042.60","15069.80","14884.90","14906.05"
"NIFTY 50","19 May 2021","15058.60","15133.40","15008.85","15030.15"
"NIFTY 50","18 May 2021","15067.20","15137.25","15043.70","15108.10"
"NIFTY 50","17 May 2021","14756.25","14938.00","14725.35","14923.15"
"NIFTY 50","14 May 2021","14749.40","14749.65","14591.90","14677.80"
"NIFTY 50","12 May 2021","14823.55","14824.05","14649.70","14696.50"
"NIFTY 50","11 May 2021","14789.70","14900.00","14771.40","14850.75"
"NIFTY 50","10 May 2021","14928.25","14966.90","14892.50","14942.35"
